dist_from_AQ	TS	nGulls	plane	segment	habitat	date	year	time	rekn_occupancy	tending	day	NSH	Ntide	Bulk	Dune	Phrag	Marsh	Creek	Woodland	FT	LT	RT
-0.1071269868721889	-0.1239645825661026	1.6902754940283637	-0.05434339650021394	86	Tidal Flats	2017-06-02	2017	08:37:00	0	1	153	1	1	2	1	1	1	1	1	2	1	1
-0.14733291397718853	-0.13663123599733146	0.4051783915910948	-0.05434339650021394	87	Tidal Flats	2017-06-02	2017	08:38:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.18753884108218818	0.041968577382995545	0.6091620586446296	-0.05434339650021394	88	Tidal Flats	2017-06-02	2017	08:39:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.2277447681871878	0.041968577382995545	0.20119472453756004	-0.05434339650021394	89	Tidal Flats	2017-06-02	2017	08:40:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.26795069529218746	0.041968577382995545	-0.2475693429802164	-0.05434339650021394	90	Tidal Flats	2017-06-02	2017	08:41:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.3081566223971871	0.041968577382995545	-0.14557750945344905	-0.05434339650021394	91	Tidal Flats	2017-06-02	2017	08:42:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.34836254950218676	-0.12649791325234838	0.07880452430543919	-0.05434339650021394	92	Tidal Flats	2017-06-02	2017	08:43:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.3885684766071864	-0.11256459447799662	-0.06398404263203514	-0.05434339650021394	93	Tidal Flats	2017-06-02	2017	08:44:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	0.04323524272611843	0.6091620586446296	-0.05434339650021394	94	Aquaculture	2017-06-02	2017	08:45:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	0.04323524272611843	1.8942591610818986	-0.05434339650021394	95	Aquaculture	2017-06-02	2017	08:46:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	-0.11129792913487374	-0.2475693429802164	-0.05434339650021394	96	Aquaculture	2017-06-02	2017	08:48:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	-0.009964701685042808	-0.2475693429802164	-0.05434339650021394	97	Aquaculture	2017-06-02	2017	08:49:00	0	1	153	1	1	2	1	1	1	1	1	2	1	1
-0.428774403712186	-0.009964701685042808	-0.2475693429802164	-0.05434339650021394	98	Aquaculture	2017-06-02	2017	08:50:00	0	1	153	1	1	2	1	1	1	1	1	2	1	1
-0.428774403712186	-0.009964701685042808	-0.2475693429802164	-0.05434339650021394	99	Aquaculture	2017-06-02	2017	08:50:00	0	1	153	1	1	2	1	1	1	1	1	2	1	1
-0.428774403712186	-0.13663123599733146	-0.22717097627486293	-0.05434339650021394	100	Aquaculture	2017-06-02	2017	08:54:00	0	1	153	1	1	2	1	1	1	1	1	2	1	1
-0.3885684766071864	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	101	Tidal Flats	2017-06-02	2017	08:55:00	0	1	153	1	1	2	1	1	1	1	1	2	1	1
-0.34836254950218676	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	102	Tidal Flats	2017-06-02	2017	08:47:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.3081566223971871	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	103	Tidal Flats	2017-06-02	2017	08:47:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.26795069529218746	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	104	Tidal Flats	2017-06-02	2017	08:46:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.2277447681871878	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	105	Tidal Flats	2017-06-02	2017	08:45:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.2277447681871878	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	106	Tidal Flats	2017-06-02	2017	08:44:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.26795069529218746	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	107	Tidal Flats	2017-06-02	2017	08:44:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.3081566223971871	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	108	Tidal Flats	2017-06-02	2017	08:43:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.34836254950218676	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	109	Tidal Flats	2017-06-02	2017	08:42:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.3885684766071864	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	110	Tidal Flats	2017-06-02	2017	08:42:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.3885684766071864	-0.13663123599733146	-0.16597587615880252	-0.05434339650021394	111	Creek	2017-06-02	2017	08:41:00	0	1	153	4	1	1	1	1	2	1	1	2	1	1
-0.428774403712186	-0.13663123599733146	-0.22717097627486293	-0.05434339650021394	112	Aquaculture	2017-06-02	2017	08:40:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.428774403712186	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	113	Aquaculture	2017-06-02	2017	08:37:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	-0.1353645706542086	-0.22717097627486293	-0.05434339650021394	114	Aquaculture	2017-06-02	2017	08:36:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	115	Aquaculture	2017-06-02	2017	08:35:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.3885684766071864	-0.13156457462483992	-0.2475693429802164	-0.05434339650021394	116	Tidal Flats	2017-06-02	2017	08:34:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.34836254950218676	-0.13663123599733146	0.1603979911268531	-0.05434339650021394	134	Tidal Flats	2017-06-02	2017	08:54:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.34836254950218676	-0.0770979648705558	-0.023187309221328185	-0.05434339650021394	135	Tidal Flats	2017-06-02	2017	08:52:00	0	1	153	5	1	1	1	2	1	1	1	2	1	1
-0.3885684766071864	-0.11636459050736528	0.6091620586446296	-0.05434339650021394	136	Tidal Flats	2017-06-02	2017	08:51:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	-0.11636459050736528	-0.22717097627486293	-0.05434339650021394	137	Aquaculture	2017-06-02	2017	08:50:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
-0.428774403712186	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	138	Aquaculture	2017-06-02	2017	08:50:00	0	1	153	3	1	1	2	1	1	1	1	2	1	1
1.5011100973277967	-0.13663123599733146	0.44597512500180175	-0.05434339650021394	-11	Creek	2017-06-02	2017	10:38:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.4609041702227972	-0.13663123599733146	0.3847800248857413	-0.05434339650021394	-10	Creek	2017-06-02	2017	10:37:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.4206982431177975	-0.13663123599733146	-0.16597587615880252	-0.05434339650021394	-9	Creek	2017-06-02	2017	10:35:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.3804923160127978	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	-8	Creek	2017-06-02	2017	10:33:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.3402863889077983	0.2433683669395345	-0.14557750945344905	-0.05434339650021394	-7	Creek	2017-06-02	2017	10:32:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.3000804618027986	0.2433683669395345	-0.20677260956950946	-0.05434339650021394	-6	Tidal Flats	2017-06-02	2017	10:31:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.2598745346977989	0.2433683669395345	0.05840615760008572	-0.05434339650021394	-5	Tidal Flats	2017-06-02	2017	10:29:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.2196686075927992	0.2433683669395345	-0.20677260956950946	-0.05434339650021394	-4	Tidal Flats	2017-06-02	2017	10:24:00	0	2	153	2	2	1	1	1	1	2	1	1	2	1
1.1794626804877997	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	-3	Creek	2017-06-02	2017	10:24:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.1392567533828	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	-2	Tidal Flats	2017-06-02	2017	10:23:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.0990508262778003	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	-1	Tidal Flats	2017-06-02	2017	10:22:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.0588448991728008	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	0	Tidal Flats	2017-06-02	2017	10:21:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
1.018638972067801	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	1	Tidal Flats	2017-06-02	2017	10:19:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.9784330449628014	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	2	Tidal Flats	2017-06-02	2017	10:18:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.9382271178578018	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	3	Tidal Flats	2017-06-02	2017	10:18:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.8980211907528021	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	4	Tidal Flats	2017-06-02	2017	10:17:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.8578152636478025	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	5	Tidal Flats	2017-06-02	2017	10:16:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.8176093365428029	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	6	Tidal Flats	2017-06-02	2017	10:14:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.7774034094378032	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	7	Tidal Flats	2017-06-02	2017	10:14:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.7371974823328036	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	8	Tidal Flats	2017-06-02	2017	10:11:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.6969915552278039	-0.13663123599733146	-0.14557750945344905	-0.05434339650021394	9	Tidal Flats	2017-06-02	2017	10:10:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.6567856281228043	-0.13663123599733146	-0.22717097627486293	-0.05434339650021394	10	Tidal Flats	2017-06-02	2017	10:08:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.6165797010178047	-0.08469795692929312	-0.2475693429802164	-0.05434339650021394	11	Tidal Flats	2017-06-02	2017	10:08:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.576373773912805	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	12	Tidal Flats	2017-06-02	2017	10:07:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.5361678468078054	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	13	Tidal Flats	2017-06-02	2017	10:06:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.49596191970280573	-0.13663123599733146	-0.20677260956950946	-0.05434339650021394	14	Tidal Flats	2017-06-02	2017	10:02:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.4557559925978061	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	15	Tidal Flats	2017-06-02	2017	10:00:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.41555006549280643	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	16	Tidal Flats	2017-06-02	2017	09:58:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.3753441383878068	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	17	Tidal Flats	2017-06-02	2017	09:57:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.33513821128280713	-0.13663123599733146	-0.20677260956950946	-0.05434339650021394	18	Tidal Flats	2017-06-02	2017	09:55:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.29493228417780754	-0.13663123599733146	0.36438165818038787	-0.05434339650021394	19	Tidal Flats	2017-06-02	2017	09:54:00	0	2	153	2	2	1	1	1	1	2	1	1	2	1
0.2547263570728079	-0.12649791325234838	0.017609424189378768	-0.05434339650021394	20	Creek	2017-06-02	2017	09:52:00	0	2	153	2	2	1	1	1	1	2	1	1	2	1
0.21452042996780823	-0.028964681831886108	4.8520223333581525	-0.05434339650021394	21	Creek	2017-06-02	2017	09:51:00	1	2	153	2	2	1	1	1	1	2	1	1	2	1
0.17431450286280858	-0.1353645706542086	-0.186374242864156	-0.05434339650021394	22	Creek	2017-06-02	2017	09:48:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.13410857575780893	-0.13663123599733146	-0.023187309221328185	-0.05434339650021394	23	Creek	2017-06-02	2017	09:46:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.09390264865280931	-0.1353645706542086	-0.14557750945344905	-0.05434339650021394	24	Creek	2017-06-02	2017	09:45:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.05369672154780967	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	25	Creek	2017-06-02	2017	09:44:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.013490794442810025	-0.13663123599733146	-0.16597587615880252	-0.05434339650021394	26	Tidal Flats	2017-06-02	2017	09:44:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.026715132662189615	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	27	Tidal Flats	2017-06-02	2017	09:42:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.06692105976718926	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	28	Tidal Flats	2017-06-02	2017	09:41:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.1071269868721889	-0.1353645706542086	-0.2475693429802164	-0.05434339650021394	29	Tidal Flats	2017-06-02	2017	09:39:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.14733291397718853	-0.1340979053110857	-0.20677260956950946	-0.05434339650021394	30	Tidal Flats	2017-06-02	2017	09:43:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.18753884108218818	-0.13663123599733146	-0.20677260956950946	-0.05434339650021394	31	Tidal Flats	2017-06-02	2017	09:44:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.2277447681871878	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	32	Tidal Flats	2017-06-02	2017	09:45:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.26795069529218746	-0.13663123599733146	-0.22717097627486293	-0.05434339650021394	33	Tidal Flats	2017-06-02	2017	09:46:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.3081566223971871	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	34	Tidal Flats	2017-06-02	2017	09:46:00	0	2	153	5	2	1	1	2	1	1	1	1	2	1
-0.34836254950218676	-0.13663123599733146	-0.22717097627486293	-0.05434339650021394	35	Tidal Flats	2017-06-02	2017	09:47:00	0	2	153	5	2	1	1	2	1	1	1	1	2	1
-0.3885684766071864	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	36	Tidal Flats	2017-06-02	2017	09:48:00	0	2	153	5	2	1	1	2	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	37	Aquaculture	2017-06-02	2017	09:49:00	0	2	153	5	2	1	1	2	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	38	Aquaculture	2017-06-02	2017	09:52:00	0	2	153	5	2	1	1	2	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.08438240933738861	-0.05434339650021394	39	Aquaculture	2017-06-02	2017	09:55:00	0	2	153	5	2	1	1	2	1	1	1	1	2	1
-0.3885684766071864	-0.13663123599733146	-0.002788942515974708	-0.05434339650021394	40	Tidal Flats	2017-06-02	2017	09:55:00	0	2	153	4	2	1	1	1	2	1	1	1	2	1
-0.34836254950218676	-0.13663123599733146	-0.023187309221328185	-0.05434339650021394	41	Tidal Flats	2017-06-02	2017	09:56:00	0	2	153	4	2	1	1	1	2	1	1	1	2	1
-0.3081566223971871	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	42	Tidal Flats	2017-06-02	2017	09:57:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.26795069529218746	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	43	Tidal Flats	2017-06-02	2017	10:05:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.2277447681871878	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	44	Tidal Flats	2017-06-02	2017	10:06:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.18753884108218818	1.2301006692322631	0.36438165818038787	-0.05434339650021394	45	Tidal Flats	2017-06-02	2017	10:06:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.14733291397718853	1.2301006692322631	1.8942591610818986	-0.05434339650021394	46	Tidal Flats	2017-06-02	2017	10:08:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.1071269868721889	1.2301006692322631	0.7723489922874573	-0.05434339650021394	47	Tidal Flats	2017-06-02	2017	10:09:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.06692105976718926	1.2301006692322631	0.5275685918232157	-0.05434339650021394	48	Tidal Flats	2017-06-02	2017	10:10:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.026715132662189615	1.2301006692322631	1.0987228595731129	-0.05434339650021394	49	Tidal Flats	2017-06-02	2017	10:11:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.013490794442810025	1.2301006692322631	0.8131457256981643	-0.05434339650021394	50	Tidal Flats	2017-06-02	2017	10:15:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.05369672154780967	1.2301006692322631	0.11960125771614614	-0.05434339650021394	51	Tidal Flats	2017-06-02	2017	10:17:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.09390264865280931	1.2301006692322631	-0.20677260956950946	-0.05434339650021394	52	Tidal Flats	2017-06-02	2017	10:18:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.13410857575780893	1.2301006692322631	0.20119472453756004	-0.05434339650021394	53	Tidal Flats	2017-06-02	2017	10:21:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.17431450286280858	0.5638346987496248	-0.002788942515974708	-0.05434339650021394	54	Tidal Flats	2017-06-02	2017	10:23:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.13410857575780893	0.5638346987496248	0.24199145794826699	-0.05434339650021394	55	Tidal Flats	2017-06-02	2017	10:25:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.09390264865280931	0.5638346987496248	-0.002788942515974708	-0.05434339650021394	56	Tidal Flats	2017-06-02	2017	10:25:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.05369672154780967	0.5638346987496248	0.1603979911268531	-0.05434339650021394	57	Tidal Flats	2017-06-02	2017	10:27:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
0.013490794442810025	-0.1328312399679628	0.05840615760008572	-0.05434339650021394	58	Tidal Flats	2017-06-02	2017	10:31:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.026715132662189615	-0.13663123599733146	-0.10478077604274208	-0.05434339650021394	59	Tidal Flats	2017-06-02	2017	10:32:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.06692105976718926	-0.13663123599733146	-0.20677260956950946	-0.05434339650021394	60	Tidal Flats	2017-06-02	2017	10:32:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.1071269868721889	0.3472349250756112	0.5683653252339226	-0.05434339650021394	61	Tidal Flats	2017-06-02	2017	10:38:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.14733291397718853	-0.13663123599733146	0.07880452430543919	-0.05434339650021394	62	Tidal Flats	2017-06-02	2017	10:39:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.18753884108218818	-0.13663123599733146	-0.14557750945344905	-0.05434339650021394	63	Tidal Flats	2017-06-02	2017	10:43:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.2277447681871878	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	64	Tidal Flats	2017-06-02	2017	10:43:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.26795069529218746	-0.13663123599733146	0.5071702251178621	-0.05434339650021394	65	Tidal Flats	2017-06-02	2017	10:44:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.3081566223971871	-0.13663123599733146	0.2623898246536205	-0.05434339650021394	66	Tidal Flats	2017-06-02	2017	10:44:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.34836254950218676	-0.13663123599733146	1.0783244928677596	-0.05434339650021394	67	Tidal Flats	2017-06-02	2017	10:44:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.3885684766071864	-0.1049646024192593	1.6902754940283637	-0.05434339650021394	68	Tidal Flats	2017-06-02	2017	10:45:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	0.05840615760008572	-0.05434339650021394	69	Aquaculture	2017-06-02	2017	10:46:00	0	2	153	6	2	1	1	1	1	1	2	1	2	1
-0.428774403712186	-0.13663123599733146	-0.023187309221328185	-0.05434339650021394	70	Aquaculture	2017-06-02	2017	10:57:00	0	2	153	6	2	1	1	1	1	1	2	1	2	1
-0.3885684766071864	-0.13663123599733146	-0.06398404263203514	-0.05434339650021394	71	Tidal Flats	2017-06-02	2017	10:59:00	0	2	153	6	2	1	1	1	1	1	2	1	2	1
-0.34836254950218676	-0.13663123599733146	0.038007790894732246	-0.05434339650021394	72	Tidal Flats	2017-06-02	2017	11:00:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.3081566223971871	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	73	Tidal Flats	2017-06-02	2017	11:00:00	0	2	153	6	2	1	1	1	1	1	2	1	2	1
-0.26795069529218746	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	75	Tidal Flats	2017-06-02	2017	11:00:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.2277447681871878	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	76	Tidal Flats	2017-06-02	2017	11:00:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.18753884108218818	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	77	Tidal Flats	2017-06-02	2017	11:01:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.14733291397718853	-0.13663123599733146	-0.16597587615880252	-0.05434339650021394	78	Tidal Flats	2017-06-02	2017	11:01:00	0	2	153	1	2	2	1	1	1	1	1	1	2	1
-0.1071269868721889	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	79	Tidal Flats	2017-06-02	2017	11:01:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.06692105976718926	-0.13663123599733146	-0.186374242864156	-0.05434339650021394	80	Tidal Flats	2017-06-02	2017	11:01:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
-0.026715132662189615	-0.13663123599733146	-0.22717097627486293	-0.05434339650021394	81	Tidal Flats	2017-06-02	2017	11:02:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.013490794442810025	-0.13663123599733146	-0.023187309221328185	4.490204978294785	82	Tidal Flats	2017-06-02	2017	11:02:00	0	2	153	3	2	1	2	1	1	1	1	1	2	1
0.013490794442810025	-0.13663123599733146	0.09920289101079267	-0.05434339650021394	83	Tidal Flats	2017-06-02	2017	11:03:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.026715132662189615	-0.13663123599733146	0.1603979911268531	-0.05434339650021394	84	Tidal Flats	2017-06-02	2017	11:04:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.06692105976718926	-0.13663123599733146	0.20119472453756004	-0.05434339650021394	85	Tidal Flats	2017-06-02	2017	11:04:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.1071269868721889	-0.13663123599733146	0.1603979911268531	-0.05434339650021394	86	Tidal Flats	2017-06-02	2017	11:21:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.14733291397718853	-0.13663123599733146	0.22159309124291351	-0.05434339650021394	87	Tidal Flats	2017-06-02	2017	11:22:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.18753884108218818	-0.13663123599733146	0.3235849247696809	-0.05434339650021394	88	Tidal Flats	2017-06-02	2017	11:24:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.2277447681871878	-0.13663123599733146	-0.10478077604274208	-0.05434339650021394	89	Tidal Flats	2017-06-02	2017	11:25:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.26795069529218746	-0.13663123599733146	0.017609424189378768	-0.05434339650021394	90	Tidal Flats	2017-06-02	2017	11:25:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.3081566223971871	-0.13663123599733146	0.67035715876069	-0.05434339650021394	91	Tidal Flats	2017-06-02	2017	11:26:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.34836254950218676	-0.13663123599733146	-0.14557750945344905	-0.05434339650021394	92	Tidal Flats	2017-06-02	2017	11:26:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.3885684766071864	-0.13663123599733146	0.3235849247696809	-0.05434339650021394	93	Tidal Flats	2017-06-02	2017	11:27:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	1.3027065266266478	-0.05434339650021394	94	Aquaculture	2017-06-02	2017	11:27:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	0.67035715876069	-0.05434339650021394	95	Aquaculture	2017-06-02	2017	11:27:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	96	Aquaculture	2017-06-02	2017	11:28:00	0	1	153	3	2	1	2	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.12517914274809555	-0.05434339650021394	97	Aquaculture	2017-06-02	2017	11:28:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.2475693429802164	-0.05434339650021394	98	Aquaculture	2017-06-02	2017	11:29:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	0.017609424189378768	-0.05434339650021394	99	Aquaculture	2017-06-02	2017	11:30:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.428774403712186	-0.13663123599733146	-0.002788942515974708	-0.05434339650021394	100	Aquaculture	2017-06-02	2017	11:30:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.3885684766071864	-0.13663123599733146	-0.14557750945344905	-0.05434339650021394	101	Tidal Flats	2017-06-02	2017	11:30:00	0	1	153	1	2	2	1	1	1	1	1	1	2	1
-0.34836254950218676	-0.13663123599733146	-0.2475693429802164	4.490204978294785	102	Tidal Flats	2017-06-02	2017	10:37:00	0	1	153	5	2	1	1	2	1	1	1	1	2	1
-0.3081566223971871	-0.13663123599733146	-0.2475693429802164	4.490204978294785	103	Tidal Flats	2017-06-02	2017	10:37:00	0	1	153	5	2	1	1	2	1	1	1	1	2	1
