RUTU	year	Nsegment	NWD	time	AT	windS	TS	FEDR	nGulls	tending	nOM	nOtherP	dog	raptor	plane	activities	day	NWD	Bulk	Dune	Phrag	Marsh	Creek	Woodland	FT	LT	RT	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8
0	2016	11	16	-0.3485301631141479	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	12	16	-0.35020456543594747	-0.9297983288235511	1.4327151427122822	-0.12781406574350135	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	13	16	-0.351878967757747	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.22715855192757198	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	14	16	-0.36192538168854443	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	15	16	-0.3552277724013462	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.22715855192757198	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	16	16	-0.3569021747231457	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	17	16	-0.3585765770449453	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	18	16	-0.3602509793667449	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	19	16	-0.36192538168854443	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	20	16	-0.36527418633214354	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.18637715562899546	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	21	16	-0.36527418633214354	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.16598645747970722	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
12	2016	22	16	-0.3736461979411414	-0.9297983288235511	1.4327151427122822	-0.08349878005285835	0.4165143981697099	1.0370647333282996	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1
0	2016	23	16	-0.37532060026294095	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	0.058311222162463545	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	24	16	-0.3769950025847405	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	-0.10481436303184247	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	25	16	-0.3786694049065401	-0.9297983288235511	1.4327151427122822	-0.13667712288162992	0.04341605777873379	0.1602647129089048	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.4546426521031214	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	26	8	-0.38034380722833966	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	-0.04364226858397771	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	27	8	-0.3786694049065401	-0.5905688038774224	0.5505108610904687	-0.0999587433093829	0.04341605777873379	2.3828508111813242	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
1	2016	28	8	-0.3736461979411414	-0.5905688038774224	0.5505108610904687	-0.11008795146724415	-1.4489773037851708	-0.2475492500768602	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1
15	2016	29	8	-0.37197179561934185	-0.5905688038774224	0.5505108610904687	0.02792250968361543	-1.0758789633941945	1.0370647333282996	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1
5	2016	30	8	-0.3686229909757427	-0.5905688038774224	0.5505108610904687	-0.05817575965820522	-1.0758789633941945	0.22143680735676954	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1
60	2016	31	8	-0.363599784010344	-0.5905688038774224	0.5505108610904687	0.11655308106490139	0.4165143981697099	-0.10481436303184247	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1
0	2016	32	8	-0.3602509793667449	-0.5905688038774224	0.5505108610904687	-0.1113541024869768	0.04341605777873379	-0.18637715562899546	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
80	2016	33	8	-0.35355337007954657	-0.5905688038774224	0.5505108610904687	0.2558296932354936	0.4165143981697099	-0.18637715562899546	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1
8	2016	34	8	-0.3485301631141479	-0.5905688038774224	0.5505108610904687	-0.07970032699366038	-1.0758789633941945	-0.1252050611811307	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1
75	2016	35	8	-0.34183255382694966	-0.5905688038774224	0.5505108610904687	0.07730239945318904	0.4165143981697099	1.1186275259254526	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1
5	2016	36	8	-0.33680934686155095	-0.5905688038774224	0.5505108610904687	-0.09869259228965023	-1.0758789633941945	0.2010461092074813	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1
25	2016	37	8	-0.33513494453975134	-0.5905688038774224	0.5505108610904687	0.09376236270971357	-1.0758789633941945	1.3429252055676233	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1
0	2016	38	8	-0.33513494453975134	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	1.5468321870605057	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	39	8	-0.3200653236435553	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.8943298462832818	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	40	8	-0.3167165189999561	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.8127670536861289	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	41	8	-0.24806602380617393	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	2.0973810370912886	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	42	8	-0.2447172191625748	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	1.567222885209794	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	43	8	-0.24304281684077522	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.588469374043958	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	44	8	-0.2396940121971761	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	45	8	-0.23801960987537654	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	46	8	-0.23801960987537654	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	47	8	-0.23801960987537654	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	48	8	-0.23801960987537654	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	49	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	50	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	51	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	52	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	53	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	54	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	55	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	56	8	-0.23634520755357696	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.13987401475961656	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	57	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	0.21151440754485062	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	58	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	0.21151440754485062	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	59	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	0.21151440754485062	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	60	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	0.21151440754485062	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	61	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	62	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	63	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	64	18	-0.18778754022138955	-0.7547121223997427	1.1099574787043016	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	65	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	66	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	67	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	68	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	69	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	70	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1
16	2016	71	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.7496285909312297	0.4165143981697099	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1
17	2016	72	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.7496285909312297	0.4165143981697099	1.8323019611505413	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1
17	2016	73	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.7496285909312297	0.4165143981697099	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1
50	2016	74	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.7496285909312297	0.4165143981697099	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1
10	2016	75	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.11655308106490139	0.4165143981697099	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1
10	2016	76	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.11655308106490139	0.4165143981697099	0.4661251851482286	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1
55	2016	77	8	-0.2145779773701826	-0.5905688038774224	0.5505108610904687	0.3887755503074226	-1.4489773037851708	0.6904228647903994	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1
0	2016	78	8	-0.20620596576118477	-0.5905688038774224	0.5505108610904687	-0.12401561268430336	0.04341605777873379	0.5680786758946699	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	79	8	-0.20285716111758564	-0.5905688038774224	0.5505108610904687	-0.12401561268430336	0.04341605777873379	0.5272972795960933	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
4	2016	80	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	0.02792250968361543	0.4165143981697099	1.0778461296268762	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1
0	2016	81	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	1.0778461296268762	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	82	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	1.0778461296268762	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	83	8	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.5272972795960933	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	-0.19881782299224593	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	84	18	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.5272972795960933	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	85	18	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	1.485660092612641	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
0	2016	86	18	-0.18778754022138955	-0.5905688038774224	0.5505108610904687	-0.13667712288162992	0.04341605777873379	0.5272972795960933	1	-0.1196355803687303	-0.07873014700259721	-0.02074471219750533	-0.06247396352467208	-0.0550415644794185	-0.10226547825078015	-0.40086794109809337	0.6180077708769632	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
